Name,Type,Cation,Anion,Smiles,"Temperature, K","Pressure, kPa",ActualValue,ErrorValue
1-butyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCC)C=C1.F[P-](F)(F)(F)(F)F,338.15,101.325,0.93,0.11
1-butyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCC)C=C1.F[P-](F)(F)(F)(F)F,343.15,101.325,1.2,0.14
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,263,101.325,0.057,0.006
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,273,101.325,0.11,0.01
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,283,101.325,0.19,0.02
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,293.15,101.325,0.31,0.03
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,298.15,101.325,0.38,0.04
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,303.15,101.325,0.46,0.05
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,313.15,101.325,0.65,0.07
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,333.15,101.325,1.1,0.1
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,353.15,101.325,1.7,0.2
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,373,101.325,2.3,0.2
1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,263,101.325,0.015,0.002
1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,273,101.325,0.033,0.003
1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,283,101.325,0.065,0.007
1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,293.15,101.325,0.11,0.01
1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,298.15,101.325,0.15,0.02
1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,303.15,101.325,0.19,0.02
1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,313.15,101.325,0.28,0.03
1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,333.15,101.325,0.54,0.05
1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,353.15,101.325,0.94,0.09
1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([N-]S(=O)(C(C(F)(F)F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,373,101.325,1.4,0.2
1-butyl-3-methylimidazolium trifluoromethanesulfonate,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([O-])(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([O-])(C(F)(F)F)=O,263,101.325,0.039,0.004
1-butyl-3-methylimidazolium trifluoromethanesulfonate,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([O-])(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([O-])(C(F)(F)F)=O,273,101.325,0.078,0.008
1-butyl-3-methylimidazolium trifluoromethanesulfonate,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([O-])(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([O-])(C(F)(F)F)=O,283,101.325,0.14,0.02
1-butyl-3-methylimidazolium trifluoromethanesulfonate,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([O-])(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([O-])(C(F)(F)F)=O,293.15,101.325,0.23,0.02
1-butyl-3-methylimidazolium trifluoromethanesulfonate,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([O-])(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([O-])(C(F)(F)F)=O,298.15,101.325,0.29,0.03
1-butyl-3-methylimidazolium trifluoromethanesulfonate,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([O-])(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([O-])(C(F)(F)F)=O,303.15,101.325,0.36,0.04
1-butyl-3-methylimidazolium trifluoromethanesulfonate,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([O-])(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([O-])(C(F)(F)F)=O,313.15,101.325,0.52,0.05
1-butyl-3-methylimidazolium trifluoromethanesulfonate,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([O-])(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([O-])(C(F)(F)F)=O,333.15,101.325,0.94,0.09
1-butyl-3-methylimidazolium trifluoromethanesulfonate,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([O-])(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([O-])(C(F)(F)F)=O,353.15,101.325,1.6,0.2
1-butyl-3-methylimidazolium trifluoromethanesulfonate,imidazolium,C[N+]1=CN(CCCC)C=C1,O=S([O-])(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.O=S([O-])(C(F)(F)F)=O,373,101.325,2.3,0.2
1-butyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCC)C=C1.F[P-](F)(F)(F)(F)F,263,101.325,0.01,0.001
1-butyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCC)C=C1.F[P-](F)(F)(F)(F)F,273,101.325,0.026,0.003
1-butyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCC)C=C1.F[P-](F)(F)(F)(F)F,283,101.325,0.056,0.006
1-butyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCC)C=C1.F[P-](F)(F)(F)(F)F,293.15,101.325,0.11,0.01
1-butyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCC)C=C1.F[P-](F)(F)(F)(F)F,298.15,101.325,0.15,0.02
1-butyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCC)C=C1.F[P-](F)(F)(F)(F)F,303.15,101.325,0.19,0.02
1-butyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCC)C=C1.F[P-](F)(F)(F)(F)F,313.15,101.325,0.31,0.03
1-butyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCC)C=C1.F[P-](F)(F)(F)(F)F,333.15,101.325,0.67,0.07
1-butyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCC)C=C1.F[P-](F)(F)(F)(F)F,353.15,101.325,1.2,0.1
1-butyl-3-methylimidazolium hexafluorophosphate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[P-](F)(F)(F)(F)F,C[N+]1=CN(CCCC)C=C1.F[P-](F)(F)(F)(F)F,373,101.325,2,0.2
1-butyl-3-methylimidazolium trifluoroacetate,imidazolium,C[N+]1=CN(CCCC)C=C1,[O-]C(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.[O-]C(C(F)(F)F)=O,263,101.325,0.035,0.004
1-butyl-3-methylimidazolium trifluoroacetate,imidazolium,C[N+]1=CN(CCCC)C=C1,[O-]C(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.[O-]C(C(F)(F)F)=O,273,101.325,0.077,0.008
1-butyl-3-methylimidazolium trifluoroacetate,imidazolium,C[N+]1=CN(CCCC)C=C1,[O-]C(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.[O-]C(C(F)(F)F)=O,283,101.325,0.14,0.02
1-butyl-3-methylimidazolium trifluoroacetate,imidazolium,C[N+]1=CN(CCCC)C=C1,[O-]C(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.[O-]C(C(F)(F)F)=O,293.15,101.325,0.24,0.02
1-butyl-3-methylimidazolium trifluoroacetate,imidazolium,C[N+]1=CN(CCCC)C=C1,[O-]C(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.[O-]C(C(F)(F)F)=O,298.15,101.325,0.31,0.03
1-butyl-3-methylimidazolium trifluoroacetate,imidazolium,C[N+]1=CN(CCCC)C=C1,[O-]C(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.[O-]C(C(F)(F)F)=O,303.15,101.325,0.38,0.04
1-butyl-3-methylimidazolium trifluoroacetate,imidazolium,C[N+]1=CN(CCCC)C=C1,[O-]C(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.[O-]C(C(F)(F)F)=O,313.15,101.325,0.57,0.06
1-butyl-3-methylimidazolium trifluoroacetate,imidazolium,C[N+]1=CN(CCCC)C=C1,[O-]C(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.[O-]C(C(F)(F)F)=O,333.15,101.325,1.1,0.1
1-butyl-3-methylimidazolium trifluoroacetate,imidazolium,C[N+]1=CN(CCCC)C=C1,[O-]C(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.[O-]C(C(F)(F)F)=O,353.15,101.325,1.7,0.2
1-butyl-3-methylimidazolium trifluoroacetate,imidazolium,C[N+]1=CN(CCCC)C=C1,[O-]C(C(F)(F)F)=O,C[N+]1=CN(CCCC)C=C1.[O-]C(C(F)(F)F)=O,373,101.325,2.6,0.3
1-butyl-3-methylimidazolium tetrafluoroborate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[B-](F)(F)F,C[N+]1=CN(CCCC)C=C1.F[B-](F)(F)F,263,101.325,0.036,0.004
1-butyl-3-methylimidazolium tetrafluoroborate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[B-](F)(F)F,C[N+]1=CN(CCCC)C=C1.F[B-](F)(F)F,273,101.325,0.08,0.008
1-butyl-3-methylimidazolium tetrafluoroborate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[B-](F)(F)F,C[N+]1=CN(CCCC)C=C1.F[B-](F)(F)F,283,101.325,0.16,0.02
1-butyl-3-methylimidazolium tetrafluoroborate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[B-](F)(F)F,C[N+]1=CN(CCCC)C=C1.F[B-](F)(F)F,293.15,101.325,0.28,0.03
1-butyl-3-methylimidazolium tetrafluoroborate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[B-](F)(F)F,C[N+]1=CN(CCCC)C=C1.F[B-](F)(F)F,298.15,101.325,0.36,0.04
1-butyl-3-methylimidazolium tetrafluoroborate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[B-](F)(F)F,C[N+]1=CN(CCCC)C=C1.F[B-](F)(F)F,303.15,101.325,0.45,0.05
1-butyl-3-methylimidazolium tetrafluoroborate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[B-](F)(F)F,C[N+]1=CN(CCCC)C=C1.F[B-](F)(F)F,313.15,101.325,0.68,0.07
1-butyl-3-methylimidazolium tetrafluoroborate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[B-](F)(F)F,C[N+]1=CN(CCCC)C=C1.F[B-](F)(F)F,333.15,101.325,1.3,0.1
1-butyl-3-methylimidazolium tetrafluoroborate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[B-](F)(F)F,C[N+]1=CN(CCCC)C=C1.F[B-](F)(F)F,353.15,101.325,2.2,0.2
1-butyl-3-methylimidazolium tetrafluoroborate,imidazolium,C[N+]1=CN(CCCC)C=C1,F[B-](F)(F)F,C[N+]1=CN(CCCC)C=C1.F[B-](F)(F)F,373,101.325,3.4,0.3
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,imidazolium,CN1C=C[N+](CC)=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,CN1C=C[N+](CC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,263,101.325,0.2,0.02
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,imidazolium,CN1C=C[N+](CC)=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,CN1C=C[N+](CC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,273,101.325,0.35,0.04
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,imidazolium,CN1C=C[N+](CC)=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,CN1C=C[N+](CC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,283,101.325,0.53,0.05
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,imidazolium,CN1C=C[N+](CC)=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,CN1C=C[N+](CC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,293.15,101.325,0.77,0.08
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,imidazolium,CN1C=C[N+](CC)=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,CN1C=C[N+](CC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,298.15,101.325,0.91,0.09
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,imidazolium,CN1C=C[N+](CC)=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,CN1C=C[N+](CC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,303.15,101.325,1.1,0.1
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,imidazolium,CN1C=C[N+](CC)=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,CN1C=C[N+](CC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,313.15,101.325,1.4,0.2
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,imidazolium,CN1C=C[N+](CC)=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,CN1C=C[N+](CC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,333.15,101.325,2.1,0.2
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,imidazolium,CN1C=C[N+](CC)=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,CN1C=C[N+](CC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,353.15,101.325,3.1,0.3
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,imidazolium,CN1C=C[N+](CC)=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,CN1C=C[N+](CC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,373,101.325,4.1,0.4
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,imidazolium,C[N+]1=CN(CCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,263,101.325,0.027,0.003
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,imidazolium,C[N+]1=CN(CCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,273,101.325,0.057,0.006
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,imidazolium,C[N+]1=CN(CCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,283,101.325,0.1,0.01
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,imidazolium,C[N+]1=CN(CCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,293.15,101.325,0.17,0.02
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,imidazolium,C[N+]1=CN(CCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,298.15,101.325,0.22,0.02
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,imidazolium,C[N+]1=CN(CCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,303.15,101.325,0.27,0.03
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,imidazolium,C[N+]1=CN(CCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,313.15,101.325,0.39,0.04
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,imidazolium,C[N+]1=CN(CCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,333.15,101.325,0.72,0.07
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,imidazolium,C[N+]1=CN(CCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,353.15,101.325,1.2,0.1
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,imidazolium,C[N+]1=CN(CCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,373,101.325,1.7,0.2
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,263,101.325,0.014,0.002
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,273,101.325,0.031,0.003
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,283,101.325,0.059,0.006
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,293.15,101.325,0.1,0.01
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,298.15,101.325,0.13,0.01
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,303.15,101.325,0.16,0.02
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,313.15,101.325,0.24,0.02
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,333.15,101.325,0.47,0.05
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,imidazolium,C[N+]1=CN(CCCCCCCC)C=C1,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,C[N+]1=CN(CCCCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,353.15,101.325,0.8,0.08
